X,Y,annualmean,annualvariance,annualstddev,directionannualmean,objectid
-10214675.2369,3018911.1618,0.3696838,0.04691002,0.2165872,63.58148041,148171
-10214675.2368,3028836.4637,0.35898897,0.04544358,0.213175,57.82993787,148172
-10214675.2369,3038768.5993,0.34785825,0.04297154,0.20729579,50.15353293,148173
-10214675.2369,3048707.5973,0.3371703,0.04053621,0.20133606,40.03572031,148174
-10214675.2369,3058653.4864,0.32847595,0.03808206,0.19514626,27.07529326,148175
-10214675.2369,3068606.2958,0.32122436,0.03621523,0.190303,10.7104471,148176
-10214675.237,3078566.0544,0.31646952,0.03488558,0.18677682,351.88141773,148177
-10214675.2369,3088532.7915,0.31397256,0.03401026,0.18441871,333.92189636,148178
-10214675.2369,3098506.5361,0.31317198,0.0333233,0.18254669,320.03051118,148179
-10214675.2369,3108487.3178,0.31282169,0.03260259,0.18056186,310.23426341,148180
-10214675.2369,3118475.1659,0.31167841,0.03155058,0.17762482,303.76922695,148181
-10214675.2369,3128470.11,0.30896011,0.03028254,0.1740188,299.84425387,148182
-10214675.2369,3138472.1796,0.30345249,0.02891976,0.1700581,298.12701162,148183
-10214675.2369,3148481.4044,0.2954686,0.02769296,0.16641201,298.4169828,148184
-10214675.2369,3158497.8142,0.28578648,0.02669838,0.16339639,300.82760509,148185
-10214675.2369,3168521.439,0.27588272,0.02568651,0.16027011,305.88361593,148186
-10214675.2369,3178552.3086,0.26668432,0.02448609,0.15648033,315.30538191,148187
-10214675.2369,3188590.4531,0.25887445,0.02310107,0.15199035,333.20338571,148188
-10214675.2368,3198635.9029,0.25250334,0.02176482,0.14752905,0.03958262,148189
-10214675.2369,3208688.6878,0.24612187,0.02045024,0.14300434,25.13588017,148190
-10214675.2369,3218748.8385,0.23869534,0.01881491,0.13716744,41.48662052,148191
-10214675.2369,3228816.3853,0.22987746,0.01744316,0.13207257,50.27895274,148192
-10214675.2369,3238891.3587,0.21766695,0.01578122,0.12562335,54.01186941,148193
-10214675.2368,3248973.7896,0.19946341,0.01354322,0.11637533,53.32306204,148194
-10214675.2369,3259063.7085,0.1837309,0.01232008,0.11099584,50.43992738,148195
-10214675.2369,3269161.1462,0.17056485,0.01172112,0.10826411,42.5590497,148196
-10214675.2369,3279266.1338,0.1614963,0.01084658,0.10414693,24.76798645,148197
-10214675.2369,3289378.7022,0.15466711,0.00950721,0.09750491,351.27530208,148198
-10214675.2369,3299498.8825,0.14918762,0.00893788,0.09454034,308.13960913,148199
-10214675.2369,3309626.7061,0.14270708,0.00897957,0.09476061,291.92566288,148200
-10214675.2369,3319762.2041,0.14078726,0.00920857,0.09596127,277.07946555,148201
-10214675.2369,3329905.408,0.13841914,0.00980259,0.09900802,271.81490919,148202
-10214675.2369,3340056.3497,0.14540394,0.01027082,0.10134503,273.25174716,148203
-10214675.2369,3350215.06,0.14584379,0.01026116,0.10129741,271.36801994,148204
-10214675.2368,3360381.5715,0.14602251,0.01022347,0.10111118,265.64501655,148205
-10214675.2369,3370555.9156,0.14078839,0.00948927,0.09741286,259.37777102,148206
-10214675.2369,3380738.1244,0.12888718,0.00770021,0.08775087,250.698489,148207
-10214675.2369,3390928.2298,0.12354527,0.0065757,0.08109067,248.85077726,148208
-10214675.2369,3401126.2641,0.11811943,0.00572036,0.07563308,247.33066714,148209
-10214675.2369,3411332.2594,0.11081816,0.00497299,0.07051945,242.96674532,148210
-10214675.2369,3421546.2483,0.10515442,0.00438333,0.06620675,241.38677291,148211
-10214675.2369,3431768.263,0.09672064,0.00405361,0.06366798,244.62850237,148212
-10214675.237,3441998.3363,0.04743585,0.00109976,0.03316263,248.90524187,148213
-10205769.6767,2979277.7157,0.41066596,0.05004694,0.22371173,77.58954324,148214
-10205769.6767,2989175.97,0.40209615,0.04879697,0.22090036,75.05145043,148215
-10205769.6767,2999080.9434,0.39217532,0.04789308,0.21884488,71.81851074,148216
-10205769.6767,3008992.6645,0.38133872,0.04756756,0.21809989,67.86975181,148217
-10205769.6767,3018911.1618,0.37092882,0.0474087,0.21773539,63.16458267,148218
-10205769.6767,3028836.4639,0.36036924,0.04621451,0.2149756,57.34301383,148219
-10205769.6767,3038768.5995,0.34957892,0.04397234,0.20969583,49.76184566,148220
-10205769.6767,3048707.5973,0.33958536,0.04140866,0.20349118,40.00670981,148221
-10205769.6767,3058653.4864,0.33099985,0.03878524,0.19693969,27.46053081,148222
-10205769.6767,3068606.2958,0.32356778,0.03687822,0.19203703,11.44832722,148223
-10205769.6767,3078566.0544,0.31860119,0.03548081,0.18836351,352.9664123,148224
-10205769.6767,3088532.7915,0.31603968,0.03440609,0.18548878,335.06118809,148225
-10205769.6766,3098506.5361,0.31523183,0.03346863,0.18294433,320.89805378,148226
-10205769.6767,3108487.3178,0.31480572,0.03264441,0.18067765,310.84230657,148227
-10205769.6767,3118475.1659,0.31337488,0.0318168,0.17837265,304.11435766,148228
-10205769.6767,3128470.11,0.31066826,0.03078908,0.17546819,299.923581,148229
-10205769.6767,3138472.1796,0.30573374,0.02964024,0.17216341,297.91874507,148230
-10205769.6767,3148481.4044,0.29823312,0.02851553,0.16886541,297.94472817,148231
-10205769.6767,3158497.8142,0.28916997,0.02745798,0.1657045,300.07954089,148232
-10205769.6767,3168521.439,0.27975538,0.02638415,0.162432,304.85027151,148233
-10205769.6767,3178552.3086,0.27064544,0.02503768,0.15823299,314.05166292,148234
-10205769.6767,3188590.4531,0.26269335,0.02337327,0.15288319,331.87969039,148235
-10205769.6767,3198635.9028,0.25579858,0.02184699,0.14780727,358.99411856,148236
-10205769.6767,3208688.6878,0.24903435,0.02060558,0.14354643,24.35639924,148237
-10205769.6767,3218748.8385,0.2417682,0.01910137,0.13820772,40.70744623,148238
-10205769.6767,3228816.3853,0.23263682,0.01792739,0.13389322,49.3347909,148239
-10205769.6767,3238891.3588,0.22039777,0.01630915,0.12770727,52.76282871,148240
-10205769.6767,3248973.7896,0.20203382,0.01386054,0.1177308,51.99626026,148241
-10205769.6766,3259063.7085,0.18563981,0.01246292,0.11163746,49.04828017,148242
-10205769.6767,3269161.1462,0.17244607,0.01191376,0.10915018,42.99471449,148243
-10205769.6767,3279266.1338,0.16286778,0.01104421,0.10509145,26.69038947,148244
-10205769.6767,3289378.7021,0.15577562,0.00975772,0.09878118,350.08477982,148245
-10205769.6767,3299498.8826,0.1513596,0.00920611,0.09594846,307.66268372,148246
-10205769.6767,3309626.7061,0.14958663,0.00917931,0.09580869,297.30104138,148247
-10205769.6767,3319762.2041,0.14566331,0.00949619,0.09744839,289.02644996,148248
-10205769.6767,3329905.4081,0.14183009,0.01026362,0.10130951,281.32031976,148249
-10205769.6767,3340056.3496,0.14760165,0.01064958,0.10319682,274.72613658,148250
-10205769.6768,3350215.0601,0.14637746,0.01043817,0.10216736,270.28486438,148251
-10205769.6767,3360381.5714,0.14505863,0.01022064,0.10109719,263.35237531,148252
-10205769.6767,3370555.9156,0.13803197,0.00908063,0.09529236,256.01153973,148253
-10205769.6767,3380738.1244,0.12799421,0.00745182,0.08632393,248.70811672,148254
-10205769.6767,3390928.2298,0.12306898,0.00647224,0.08045027,247.23373809,148255
-10205769.6767,3401126.2641,0.11562634,0.00553784,0.07441669,247.15094959,148256
-10205769.6767,3411332.2593,0.10631788,0.00471856,0.06869175,246.42266022,148257
-10205769.6767,3421546.2483,0.09778833,0.00400888,0.06331572,247.45030283,148258
-10205769.6767,3431768.263,0.08758635,0.00345631,0.05879037,247.85717656,148259
-10205769.6766,3441998.3364,0.04659651,0.00110434,0.03323156,250.57418655,148260
-10196864.1166,2979277.7156,0.41190422,0.04930557,0.22204858,77.51267891,148261
-10196864.1165,2989175.97,0.40290663,0.04824898,0.2196565,74.76972142,148262
-10196864.1165,2999080.9434,0.39262426,0.04767327,0.2183421,71.35872698,148263
-10196864.1165,3008992.6645,0.38177735,0.04764694,0.21828179,67.24781542,148264
-10196864.1166,3018911.1618,0.37160382,0.04765677,0.21830432,62.38892909,148265
-10196864.1165,3028836.4638,0.36126485,0.04669401,0.21608797,56.4612582,148266
-10196864.1165,3038768.5994,0.35094789,0.0447193,0.21146938,48.97328283,148267
-10196864.1166,3048707.5972,0.3415325,0.04221456,0.20546181,39.57831468,148268
-10196864.1165,3058653.4864,0.33285558,0.0397127,0.19928047,27.51173161,148269
-10196864.1165,3068606.2957,0.32530001,0.03775851,0.19431548,12.07262747,148270
-10196864.1165,3078566.0544,0.31989178,0.03626069,0.19042242,354.09007182,148271
-10196864.1165,3088532.7915,0.31697199,0.03501319,0.18711813,336.30875827,148272
-10196864.1165,3098506.5361,0.31627935,0.03389053,0.1840938,321.81329906,148273
-10196864.1165,3108487.3178,0.31619668,0.03302114,0.18171719,311.3789175,148274
-10196864.1165,3118475.1659,0.31498402,0.03243971,0.18011026,304.41838497,148275
-10196864.1165,3128470.11,0.31260177,0.031603,0.17777233,299.9747028,148276
-10196864.1165,3138472.1796,0.30828398,0.03058923,0.17489778,297.65383537,148277
-10196864.1165,3148481.4044,0.30145499,0.02941759,0.17151557,297.30493193,148278
-10196864.1165,3158497.8143,0.29299742,0.0283198,0.16828488,299.02536397,148279
-10196864.1165,3168521.439,0.28414956,0.02719085,0.16489647,303.41337941,148280
-10196864.1165,3178552.3086,0.27542141,0.02571977,0.16037384,312.35044692,148281
-10196864.1165,3188590.4531,0.26754305,0.02376689,0.15416513,330.05674596,148282
-10196864.1165,3198635.9028,0.25994268,0.02208116,0.1485973,357.47247661,148283
-10196864.1166,3208688.6877,0.25235525,0.02094489,0.1447235,23.34175551,148284
-10196864.1165,3218748.8385,0.24477074,0.01957885,0.13992444,39.88570877,148285
-10196864.1165,3228816.3853,0.23552585,0.01843051,0.13575901,48.53829098,148286
-10196864.1165,3238891.3588,0.22328807,0.01686563,0.12986775,52.05637329,148287
-10196864.1165,3248973.7896,0.20501828,0.01428343,0.11951329,51.39916674,148288
-10196864.1165,3259063.7085,0.18786085,0.01264736,0.11246046,48.31583874,148289
-10196864.1166,3269161.1462,0.17468822,0.01211191,0.11005414,43.7329793,148290
-10196864.1165,3279266.1339,0.16484717,0.0112584,0.10610562,28.92478615,148291
-10196864.1165,3289378.7022,0.15722294,0.00998556,0.09992778,349.60711267,148292
-10196864.1165,3299498.8825,0.15043059,0.00949863,0.0974609,298.77342603,148293
-10196864.1165,3309626.7061,0.15043999,0.00981022,0.09904654,279.37543644,148294
-10196864.1165,3319762.204,0.1443323,0.01037782,0.10187158,272.48967132,148295
-10196864.1165,3329905.408,0.144347,0.01093202,0.10455631,272.10809335,148296
-10196864.1166,3340056.3496,0.14869814,0.01109905,0.10535203,273.26558047,148297
-10196864.1165,3350215.0601,0.14606814,0.01067512,0.10332049,271.12982132,148298
-10196864.1165,3360381.5715,0.14207432,0.01010598,0.10052852,264.78854284,148299
-10196864.1165,3370555.9155,0.13254818,0.00858262,0.09264241,258.3257027,148300
-10196864.1165,3380738.1243,0.12417436,0.00712253,0.08439507,253.84634738,148301
-10196864.1165,3390928.2298,0.12089638,0.00637759,0.07985983,252.02473608,148302
-10196864.1165,3401126.2641,0.11353658,0.00548815,0.07408204,250.02725659,148303
-10196864.1165,3411332.2594,0.10303237,0.00445408,0.06673893,248.052421,148304
-10196864.1165,3421546.2483,0.09385279,0.00361848,0.0601538,249.43492428,148305
-10196864.1165,3431768.263,0.08152881,0.00307401,0.05544379,250.24980319,148306
-10196864.1165,3441998.3363,0.0422219,0.00096085,0.03099757,252.29729965,148307
-10187958.5562,2969386.1522,0.41802934,0.05007997,0.22378555,79.09633188,148308
-10187958.5563,2979277.7157,0.41179273,0.04881577,0.22094291,76.75792216,148309
-10187958.5562,2989175.97,0.40253931,0.04797474,0.21903136,73.7945611,148310
-10187958.5562,2999080.9433,0.39194423,0.04775858,0.21853736,70.24031909,148311
-10187958.5562,3008992.6645,0.38112861,0.04792997,0.21892916,66.07767797,148312
-10187958.5563,3018911.1617,0.37122199,0.04800501,0.21910046,61.19563436,148313
-10187958.5562,3028836.4638,0.36136937,0.04722753,0.21731897,55.23118942,148314
-10187958.5562,3038768.5994,0.35179615,0.04557519,0.21348345,47.82387271,148315
-10187958.5563,3048707.5972,0.34287935,0.04329806,0.20808186,38.70125191,148316
-10187958.5562,3058653.4864,0.33417398,0.04089488,0.20222482,27.12570326,148317
-10187958.5562,3068606.2957,0.32633579,0.03888909,0.19720316,12.48499753,148318
-10187958.5562,3078566.0544,0.32060698,0.03715977,0.19276869,355.25771109,148319
-10187958.5562,3088532.7915,0.31733289,0.03573339,0.18903279,337.768705,148320
-10187958.5562,3098506.5361,0.31651476,0.03461272,0.18604495,323.00497297,148321
-10187958.5562,3108487.3178,0.31684652,0.03385903,0.18400823,312.1180213,148322
-10187958.5562,3118475.1659,0.31628814,0.03334153,0.18259662,304.80966964,148323
-10187958.5562,3128470.11,0.31454968,0.03244939,0.18013713,300.06209953,148324
-10187958.5562,3138472.1796,0.31061491,0.03152276,0.1775465,297.46819249,148325
-10187958.5562,3148481.4044,0.30446467,0.03018863,0.17374878,296.82579187,148326
-10187958.5562,3158497.8141,0.29668996,0.02896778,0.17019922,298.1980978,148327
-10187958.5562,3168521.439,0.2883952,0.02776554,0.16662996,302.20448422,148328
-10187958.5562,3178552.3086,0.28015357,0.02630793,0.1621972,310.72708853,148329
-10187958.5562,3188590.4532,0.2723451,0.02436244,0.15608473,327.91139062,148330
-10187958.5562,3198635.9028,0.26425067,0.02257261,0.15024185,355.57173871,148331
-10187958.5563,3208688.6878,0.25598294,0.02143009,0.1463902,22.42473384,148332
-10187958.5562,3218748.8386,0.24766244,0.02011028,0.14181072,39.48270857,148333
-10187958.5562,3228816.3854,0.23834699,0.01889881,0.13747296,48.25172204,148334
-10187958.5562,3238891.3588,0.22634423,0.01741051,0.13194889,51.87068408,148335
-10187958.5562,3248973.7896,0.20857258,0.01480804,0.12168829,51.25895585,148336
-10187958.5562,3259063.7084,0.19086672,0.01300298,0.11403061,48.396942,148337
-10187958.5563,3269161.1461,0.17753075,0.01240961,0.11139844,45.18432888,148338
-10187958.5562,3279266.1338,0.16746819,0.01153982,0.10742355,30.57563185,148339
-10187958.5562,3289378.7022,0.16045466,0.01023392,0.10116284,347.99235658,148340
-10187958.5562,3299498.8825,0.15297133,0.00975228,0.09875365,297.61461884,148341
-10187958.5562,3309626.7061,0.15310602,0.01021506,0.10106958,276.53107734,148342
-10187958.5562,3319762.2041,0.14761856,0.01099891,0.10487569,270.47610324,148343
-10187958.5562,3329905.408,0.15085086,0.0116434,0.10790458,272.52181828,148344
-10187958.5562,3340056.3496,0.15234697,0.01164518,0.10791285,273.67602708,148345
-10187958.5563,3350215.0601,0.14811917,0.01097059,0.10474057,269.75158372,148346
-10187958.5562,3360381.5716,0.14123067,0.00984874,0.09924082,261.34943541,148347
-10187958.5562,3370555.9156,0.1313193,0.00815139,0.09028505,255.81725618,148348
-10187958.5562,3380738.1244,0.12579656,0.00710007,0.08426189,255.40302,148349
-10187958.5562,3390928.2298,0.12354936,0.00665797,0.0815964,255.844834,148350
-10187958.5562,3401126.2641,0.11563061,0.00584175,0.07643136,252.57707778,148351
-10187958.5562,3411332.2594,0.0991789,0.00420064,0.06481232,246.63645913,148352
-10187958.5562,3421546.2484,0.0884544,0.0030022,0.05479232,248.55981789,148353
-10187958.5562,3431768.263,0.06948734,0.00227483,0.04769518,247.94486839,148354
-10187958.5561,3441998.3362,0.03084585,0.00058122,0.02410856,244.55747566,148355
-10179052.9959,2969386.1521,0.41612649,0.04968391,0.22289889,78.08039853,148356
-10179052.996,2979277.7157,0.40969044,0.04863754,0.2205392,75.44465749,148357
-10179052.9959,2989175.9699,0.40058392,0.04810867,0.21933688,72.2489278,148358
-10179052.9959,2999080.9434,0.39046448,0.04812509,0.21937431,68.59198064,148359
-10179052.9959,3008992.6644,0.38030326,0.04851112,0.22025239,64.46204492,148360
-10179052.996,3018911.1618,0.37096405,0.04867828,0.22063154,59.66454921,148361
-10179052.9959,3028836.4638,0.36160618,0.04805779,0.21922088,53.74518428,148362
-10179052.9959,3038768.5994,0.35256577,0.04667945,0.21605428,46.45671278,148363
-10179052.996,3048707.5974,0.3437106,0.04467186,0.21135719,37.51648007,148364
-10179052.9959,3058653.4864,0.33526191,0.0422786,0.20561759,26.39783433,148365
-10179052.9959,3068606.2959,0.32772404,0.0400736,0.2001839,12.5910067,148366
-10179052.9959,3078566.0544,0.32177195,0.03814419,0.19530536,356.28528591,148367
-10179052.9959,3088532.7915,0.31826711,0.03643454,0.19087833,339.31938064,148368
-10179052.9959,3098506.5361,0.31700966,0.03535887,0.18803954,324.4050908,148369
-10179052.9959,3108487.3178,0.31719443,0.03476223,0.18644632,313.1374164,148370
-10179052.9959,3118475.1659,0.31709829,0.03415309,0.18480554,305.48913202,148371
-10179052.9959,3128470.11,0.31597337,0.03311851,0.18198492,300.37215486,148372
-10179052.9959,3138472.1796,0.31243214,0.03209771,0.17915834,297.45942737,148373
-10179052.9959,3148481.4044,0.30694011,0.03059676,0.17491931,296.62448002,148374
-10179052.9959,3158497.8142,0.29992753,0.02926542,0.17107138,297.86150043,148375
-10179052.9959,3168521.439,0.29225695,0.02808084,0.16757338,301.66755312,148376
-10179052.9959,3178552.3086,0.2847214,0.0266391,0.16321491,309.74787714,148377
-10179052.9959,3188590.4531,0.2768892,0.02489003,0.15776573,325.982336,148378
-10179052.9959,3198635.9028,0.26851153,0.02311794,0.15204585,353.46048168,148379
-10179052.9959,3208688.6878,0.25985023,0.02192479,0.1480702,21.44361691,148380
-10179052.9959,3218748.8385,0.25067815,0.02068236,0.14381362,39.36086592,148381
-10179052.9959,3228816.3853,0.24094488,0.01940723,0.13930984,48.58683459,148382
-10179052.9959,3238891.3587,0.22891261,0.01790845,0.13382246,52.56457867,148383
-10179052.9959,3248973.7896,0.21175247,0.01532577,0.1237973,52.36506229,148384
-10179052.9958,3259063.7085,0.19372906,0.0134765,0.11608834,49.95061995,148385
-10179052.9959,3269161.1462,0.17986499,0.01275859,0.11295392,47.36657781,148386
-10179052.9959,3279266.1338,0.16952384,0.01182621,0.1087484,31.31268477,148387
-10179052.9959,3289378.7023,0.16470283,0.01046769,0.10231171,344.16773403,148388
-10179052.9959,3299498.8826,0.15972708,0.01004265,0.10021301,302.70817035,148389
-10179052.9959,3309626.7062,0.15590635,0.01078545,0.10385305,282.46370675,148390
-10179052.9959,3319762.2041,0.15240759,0.01191409,0.10915166,273.8683121,148391
-10179052.9959,3329905.4079,0.15816128,0.01263674,0.11241326,274.34428039,148392
-10179052.9959,3340056.3496,0.15782718,0.01245377,0.11159647,274.88050651,148393
-10179052.9959,3350215.0601,0.15213218,0.01137391,0.10664851,271.83595744,148394
-10179052.9958,3360381.5715,0.14319706,0.00969988,0.09848794,267.64839532,148395
-10179052.9959,3370555.9157,0.13564602,0.00835246,0.09139182,266.16661109,148396
-10179052.9959,3380738.1245,0.13334645,0.00783708,0.0885273,265.30960189,148397
-10179052.9959,3390928.2298,0.1331549,0.00771761,0.08784994,262.75074393,148398
-10179052.9959,3401126.2641,0.12886985,0.00735149,0.0857408,257.0585421,148399
-10179052.9958,3411332.2594,0.09631161,0.00417609,0.06462266,243.15190833,148400
